restaurant_id,name,category,style,latitude,longitude,suburb,price_range_AUD,dine_in,google_rating,uber_rating,platforms,opening_hours
R003108,Royal Spoon,Italian,Family,-33.87632654,151.22125753,DARLINGHURST,11,yes,3.7,4.6,DoorDash,Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R003109,Hidden Table,Modern Australian,Casual,-33.8583043,151.18076619,BALMAIN,50,no,4.6,3.2,InHouse,Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R003110,Cozy Deli,Cafe,Fusion,-33.94755224,151.17906354,MASCOT,46,yes,4.9,3.1,DoorDash,Mon-Sun 10:00-22:00
R003111,Golden Bar,Italian,Casual,-33.88714224,151.24402712,WOOLLAHRA,61,yes,4.4,4.3,"Deliveroo,Menulog",Mon-Sun 10:00-22:00
R003112,Hidden House,Italian,Cafe,-33.87757464,151.19126025,GLEBE,10,yes,4.4,3.0,InHouse,Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R003113,Cozy Room,Indian,Cafe,-33.9574725,151.17929442,MASCOT,43,no,4.2,4.0,DoorDash,Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R003114,Happy Nook,Fast Food,Street Food,-33.87868491,151.16407543,LEICHHARDT,18,yes,4.1,3.8,Menulog,Mon-Sun 10:00-22:00
R003115,Blue Bar,Fast Food,Fusion,-33.87433133,151.18042956,GLEBE,42,yes,3.2,3.7,"DoorDash,Deliveroo,InHouse",Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R003116,Cozy Fork,Vietnamese,Takeaway,-33.86488004,151.17595222,ROZELLE,42,yes,4.1,4.0,"InHouse,UberEats",Mon-Sun 07:00-21:00
R003117,Cozy Kitchen,Bar,Takeaway,-33.87009973,151.17334148,ROZELLE,13,yes,3.9,3.7,DoorDash,Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R003118,Lucky Nook,Modern Australian,Takeaway,-33.91359865,151.21515466,KENSINGTON,56,yes,4.6,2.8,"DoorDash,Menulog",Mon-Sun 07:00-21:00
R003119,Spicy Deli,Italian,Fine Dining,-33.93117666,151.21502781,EASTLAKES,19,yes,3.9,4.7,Menulog,Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R003120,Urban Spoon,Seafood,Street Food,-33.88514039,151.18997224,CAMPERDOWN,23,no,3.5,4.4,"UberEats,Menulog",Mon-Sun 07:00-21:00
R003121,Happy Spoon,Mediterranean,Takeaway,-33.90118915,151.21114049,WATERLOO,15,yes,3.4,3.5,"UberEats,Deliveroo",Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R003122,Golden Grill,Indian,Bar,-33.89425665,151.16661618,STANMORE,50,yes,5.0,3.6,Menulog,Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R003123,Salted Kitchen,Indian,Casual,-33.8880311,151.2126834,SURRY HILLS,74,yes,4.3,4.9,"UberEats,DoorDash,InHouse",Mon-Sun 10:00-22:00
R003124,Golden Grill,Mediterranean,Fine Dining,-33.92276929,151.15229001,MARRICKVILLE,38,yes,3.9,4.7,"Menulog,Deliveroo",Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R003125,Red Bistro,Thai,Casual,-33.87455251,151.21561574,DARLINGHURST,68,no,4.0,4.6,UberEats,Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R003126,Local Nook,Chinese,Casual,-33.91389728,151.21170629,ROSEBERY,31,yes,4.1,3.8,"Menulog,DoorDash",Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R003127,Lucky Grill,Vietnamese,Takeaway,-33.87145611,151.16966652,ROZELLE,90,no,3.8,3.9,DoorDash,Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R003128,Happy Room,Mediterranean,Takeaway,-33.94596474,151.16370301,MASCOT,45,yes,3.2,3.8,"DoorDash,UberEats,Deliveroo",Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R003129,Local Plate,Fast Food,Street Food,-33.86592869,151.19181926,PYRMONT,44,yes,4.7,3.9,"InHouse,Deliveroo",Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R003130,Local Fork,Japanese,Takeaway,-33.90401631,151.16861941,MARRICKVILLE,17,yes,4.0,4.6,DoorDash,Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R003131,Golden Bistro,Fast Food,Street Food,-33.8762348,151.23026387,DARLING POINT,37,yes,4.6,4.5,DoorDash,Mon-Sun 10:00-22:00
R003132,Sweet Eatery,Thai,Family,-33.93287637,151.18683794,MASCOT,47,yes,4.4,3.3,UberEats,Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R003133,Royal Deli,Mediterranean,Street Food,-33.8781938,151.2058073,HAYMARKET,8,yes,4.4,4.0,Deliveroo,Mon-Sun 07:00-21:00
R003134,Blue Room,Bar,Bar,-33.90754528,151.25302475,RANDWICK,50,yes,3.6,4.3,"UberEats,Deliveroo",Mon-Sun 07:00-21:00
R003135,Golden Spoon,Bar,Casual,-33.92565914,151.21830608,EASTLAKES,46,yes,3.5,4.4,"InHouse,DoorDash",Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R003136,Sizzle Bistro,Vegetarian,Family,-33.87816643,151.19948672,ULTIMO,27,yes,4.5,3.0,Deliveroo,Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R003137,Blue Corner,Vietnamese,Cafe,-33.89462758,151.17687037,NEWTOWN,47,yes,4.7,3.8,"Menulog,Deliveroo",Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R003138,Urban Room,Indian,Takeaway,-33.87134914,151.20063198,SYDNEY,41,yes,4.3,4.8,Menulog,Mon-Sun 07:00-21:00
R003139,Cozy Room,Chinese,Family,-33.86263175,151.17099912,ROZELLE,33,yes,3.4,3.9,InHouse,Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R003140,Red Bar,Italian,Casual,-33.87779096,151.17698979,ANNANDALE,52,no,4.3,2.5,"UberEats,InHouse,DoorDash",Mon-Sun 07:00-21:00
R003141,Salted House,Modern Australian,Casual,-33.84366375,151.21491558,KIRRIBILLI,29,yes,5.0,4.1,InHouse,Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R003142,Green Garden,Indian,Casual,-33.93642765,151.21557147,EASTLAKES,45,yes,4.5,4.7,"UberEats,Deliveroo,DoorDash",Mon-Sun 07:00-21:00
R003143,Salted Bistro,Mexican,Takeaway,-33.90224039,151.22231839,MOORE PARK,12,no,4.9,3.4,UberEats,Mon-Sun 07:00-21:00
R003144,Green Grill,Mediterranean,Fusion,-33.90486635,151.14974939,MARRICKVILLE,8,yes,3.6,4.0,Deliveroo,Mon-Sun 10:00-22:00
R003145,Salted Spoon,Thai,Casual,-33.85274416,151.17156309,BALMAIN,14,no,4.8,4.2,"UberEats,Menulog",Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R003146,Blue Bistro,Italian,Fine Dining,-33.92139689,151.1908647,MASCOT,31,yes,4.1,3.2,UberEats,Mon-Sun 07:00-21:00
R003147,Blue Grill,Cafe,Street Food,-33.84410837,151.212074,KIRRIBILLI,8,no,3.9,3.9,Deliveroo,Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R003148,Silver Bar,Chinese,Takeaway,-33.90771475,151.21925357,KENSINGTON,47,yes,3.6,4.8,"InHouse,Menulog",Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R003149,Lucky Plate,Indian,Casual,-33.87222996,151.19146078,PYRMONT,36,yes,3.9,4.4,Menulog,Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R003150,Salted Eatery,Modern Australian,Casual,-33.88637639,151.17698742,CAMPERDOWN,13,no,4.8,2.9,"InHouse,DoorDash",Mon-Sun 10:00-22:00
R003151,Urban Bistro,Thai,Street Food,-33.8860919,151.21606283,SURRY HILLS,23,yes,4.2,4.5,"DoorDash,Deliveroo",Mon-Sun 10:00-22:00
R003152,Golden Kitchen,Cafe,Street Food,-33.90315121,151.21361472,WATERLOO,25,no,4.5,3.6,UberEats,Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R003153,Golden Table,Bakery,Family,-33.870706,151.15875835,LILYFIELD,47,yes,3.6,4.5,"InHouse,Menulog",Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R003154,Silver Room,Korean,Fusion,-33.87741133,151.1968024,ULTIMO,11,no,3.3,4.5,InHouse,Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R003155,Sweet Garden,Seafood,Bar,-33.89006305,151.22127197,MOORE PARK,24,yes,4.3,3.6,UberEats,Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R003156,Green Bar,Korean,Cafe,-33.9014496,151.17644764,NEWTOWN,51,yes,5.0,4.0,"UberEats,Menulog",Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R003157,Local Nook,Korean,Casual,-33.87328728,151.16684639,LILYFIELD,32,no,4.9,2.9,DoorDash,Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R003158,Blue Corner,Seafood,Bar,-33.87785712,151.15915899,LEICHHARDT,10,yes,5.0,4.1,DoorDash,Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R003159,Spicy Fork,Vietnamese,Fine Dining,-33.89297664,151.1760858,CAMPERDOWN,27,yes,3.7,4.3,DoorDash,Mon-Sun 10:00-22:00
R003160,Silver Nook,Indian,Bar,-33.9229296,151.17356706,ST PETERS,8,yes,4.1,3.8,"DoorDash,Deliveroo,Menulog",Mon-Sun 07:00-21:00
R003161,Sweet Grill,Japanese,Street Food,-33.87069321,151.16104528,LILYFIELD,50,yes,4.1,3.7,InHouse,Mon-Sun 10:00-22:00
R003162,Silver Room,Chinese,Fusion,-33.91891759,151.23123166,KENSINGTON,44,yes,4.6,4.1,InHouse,Mon-Sun 07:00-21:00
R003163,Blue Bistro,Modern Australian,Fine Dining,-33.92414154,151.15885582,TEMPE,10,no,4.3,4.2,DoorDash,Mon-Sun 10:00-22:00
R003164,Urban Cafe,Korean,Casual,-33.89488711,151.16807389,STANMORE,32,yes,4.6,3.9,"UberEats,Menulog,Deliveroo",Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R003165,Local Fork,Thai,Casual,-33.87527098,151.21031414,SYDNEY,54,yes,3.7,5.0,UberEats,Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R003166,Hidden Room,Indian,Family,-33.86662274,151.21810573,SYDNEY,36,no,4.6,4.3,"DoorDash,UberEats,Menulog",Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R003167,Salted Fork,Mexican,Takeaway,-33.91346314,151.19033757,ALEXANDRIA,37,no,5.0,3.7,DoorDash,Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R003168,Cozy Fork,Bar,Street Food,-33.93746303,151.18710201,MASCOT,39,yes,4.3,4.9,"DoorDash,Menulog",Mon-Sun 07:00-21:00
R003169,Urban Spoon,Bakery,Fine Dining,-33.92939501,151.18031915,MASCOT,35,yes,4.9,4.6,DoorDash,Mon-Sun 07:00-21:00
R003170,Silver Grill,Chinese,Fine Dining,-33.92092598,151.17917466,MASCOT,42,no,3.3,4.2,"UberEats,Menulog",Mon-Sun 07:00-21:00
R003171,Sizzle Kitchen,Bar,Casual,-33.85596359,151.17360631,BALMAIN,40,yes,4.0,4.0,"DoorDash,UberEats",Mon-Sun 07:00-21:00
R003172,Golden Cafe,Thai,Fusion,-33.88389623,151.24039415,WOOLLAHRA,10,yes,4.6,4.0,"Menulog,Deliveroo",Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R003173,Blue Deli,Mexican,Fine Dining,-33.87455494,151.21436296,DARLINGHURST,30,yes,5.0,3.7,"InHouse,DoorDash",Mon-Sun 10:00-22:00
R003174,Lucky Room,Modern Australian,Cafe,-33.87849079,151.24161723,DOUBLE BAY,21,yes,4.2,3.8,Menulog,Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R003175,Silver Room,Seafood,Bar,-33.95706141,151.19078799,MASCOT,12,yes,4.4,4.5,Deliveroo,Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R003176,Hidden Bar,Fast Food,Cafe,-33.8952254,151.18465476,NEWTOWN,60,no,4.1,4.1,InHouse,Mon-Sun 07:00-21:00
R003177,Silver Corner,Vegetarian,Takeaway,-33.89445703,151.21627925,REDFERN,8,yes,4.0,4.0,"InHouse,Menulog,UberEats",Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R003178,Green Eatery,Modern Australian,Cafe,-33.90332709,151.20089095,ALEXANDRIA,58,yes,4.3,4.0,"Deliveroo,UberEats,DoorDash",Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R003179,Green Nook,Chinese,Bar,-33.86917639,151.21304792,SYDNEY,11,yes,4.6,4.6,"UberEats,DoorDash",Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R003180,Blue Bistro,Vietnamese,Street Food,-33.93383032,151.16957081,MASCOT,44,yes,4.3,3.8,Deliveroo,Mon-Sun 10:00-22:00
R003181,Sizzle Kitchen,Japanese,Takeaway,-33.88452976,151.19569882,CHIPPENDALE,21,no,3.5,5.0,UberEats,Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R003182,Salted Corner,Japanese,Bar,-33.90147223,151.2010116,ALEXANDRIA,39,yes,4.2,4.2,DoorDash,Mon-Sun 10:00-22:00
R003183,Lucky Kitchen,Bakery,Family,-33.90618665,151.16295048,MARRICKVILLE,35,yes,4.6,4.2,"Menulog,InHouse,DoorDash",Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R003184,Sizzle Plate,Vegetarian,Street Food,-33.91031713,151.15799491,MARRICKVILLE,19,yes,4.2,4.1,"Deliveroo,Menulog",Mon-Sun 10:00-22:00
R003185,Sizzle Room,Fast Food,Street Food,-33.88227812,151.16281763,LEICHHARDT,13,no,3.4,3.4,"UberEats,DoorDash",Mon-Sun 10:00-22:00
R003186,Silver Fork,Korean,Casual,-33.91855585,151.14584636,MARRICKVILLE,20,yes,4.0,4.0,DoorDash,Mon-Sun 10:00-22:00
R003187,Sweet House,Vietnamese,Fine Dining,-33.93610331,151.21414805,EASTLAKES,18,yes,4.5,4.1,"DoorDash,UberEats,InHouse",Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R003188,Hidden Bar,Thai,Cafe,-33.89593556,151.17633922,NEWTOWN,59,yes,4.5,4.0,UberEats,Mon-Sun 10:00-22:00
R003189,Green Plate,Japanese,Fine Dining,-33.87403661,151.2046546,SYDNEY,59,yes,5.0,5.0,UberEats,Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R003190,Lucky Deli,Korean,Fusion,-33.90492726,151.219062,KENSINGTON,30,yes,3.5,4.4,DoorDash,Mon-Sun 10:00-22:00
R003191,Blue Garden,Modern Australian,Fusion,-33.92894637,151.16189311,TEMPE,47,no,4.5,4.6,"UberEats,DoorDash",Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R003192,Golden Spoon,Thai,Fine Dining,-33.89226274,151.18587315,NEWTOWN,33,yes,5.0,3.1,Menulog,Mon-Sun 07:00-21:00
R003193,Royal Room,Fast Food,Bar,-33.94848689,151.18279122,MASCOT,43,yes,3.4,3.1,"UberEats,Menulog",Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R003194,Hidden Eatery,Indian,Fusion,-33.88611722,151.2220223,PADDINGTON,44,yes,4.4,3.9,Menulog,Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R003195,Cozy Fork,Mexican,Cafe,-33.90258579,151.1603496,MARRICKVILLE,16,yes,5.0,3.9,UberEats,Mon-Sun 10:00-22:00
R003196,Local Corner,Vietnamese,Street Food,-33.91856801,151.16633446,SYDENHAM,38,no,3.1,4.3,"InHouse,DoorDash",Mon-Sun 07:00-21:00
R003197,Silver House,Bakery,Street Food,-33.92994446,151.23829945,KINGSFORD,50,yes,4.4,3.9,"UberEats,InHouse",Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R003198,Golden Spoon,Japanese,Fusion,-33.90144089,151.19090718,ERSKINEVILLE,43,yes,4.0,4.1,InHouse,Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R003199,Local Garden,Thai,Fine Dining,-33.90113444,151.17773083,NEWTOWN,37,yes,4.1,2.9,"Menulog,Deliveroo",Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R003200,Spicy Bar,Japanese,Bar,-33.8538913,151.17316123,BALMAIN,32,yes,4.6,4.1,"Menulog,Deliveroo",Mon-Sun 07:00-21:00
R003201,Golden Kitchen,Seafood,Bar,-33.87131869,151.22478354,POTTS POINT,59,yes,4.8,3.5,"UberEats,DoorDash",Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R003202,Cozy Eatery,Modern Australian,Bar,-33.89510418,151.18105409,NEWTOWN,28,yes,3.6,4.5,"Menulog,UberEats",Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R003203,Red Garden,Cafe,Street Food,-33.91361996,151.16291098,MARRICKVILLE,8,no,4.0,3.8,"UberEats,Deliveroo",Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R003204,Silver Corner,Vegetarian,Casual,-33.86797275,151.21603986,SYDNEY,11,yes,3.4,4.2,"InHouse,DoorDash",Mon-Sun 07:00-21:00
R003205,Blue Spoon,Fast Food,Fine Dining,-33.93807355,151.16946706,MASCOT,55,yes,3.9,3.5,DoorDash,Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R003206,Urban Bistro,Modern Australian,Casual,-33.94187598,151.16406251,MASCOT,25,yes,4.8,4.4,Deliveroo,Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R003207,Happy Deli,Cafe,Street Food,-33.92182895,151.20760945,ROSEBERY,41,yes,3.1,4.0,UberEats,Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R003208,Green House,Vegetarian,Cafe,-33.87415848,151.16614487,LILYFIELD,13,yes,3.8,3.5,"DoorDash,Deliveroo",Mon-Sun 10:00-22:00
R003209,Golden Deli,Bar,Bar,-33.88155475,151.17402684,ANNANDALE,31,yes,4.0,3.9,"InHouse,DoorDash",Mon-Sun 07:00-21:00
R003210,Salted Table,Mexican,Takeaway,-33.88927122,151.20905839,SURRY HILLS,25,yes,3.8,3.2,"UberEats,DoorDash,InHouse",Mon-Sun 10:00-22:00
R003211,Red Fork,Modern Australian,Fine Dining,-33.89093051,151.23720009,CENTENNIAL PARK,31,yes,4.0,4.9,"InHouse,Deliveroo,DoorDash",Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R003212,Sweet House,Korean,Bar,-33.8900693,151.17584365,CAMPERDOWN,53,yes,4.2,4.4,"Deliveroo,DoorDash",Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R003213,Happy Table,Vietnamese,Casual,-33.93101468,151.23729076,KINGSFORD,35,yes,4.7,4.0,"InHouse,Menulog",Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R003214,Salted Table,Thai,Street Food,-33.89077207,151.20227537,REDFERN,24,no,4.1,4.3,"InHouse,DoorDash",Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R003215,Golden Cafe,Japanese,Cafe,-33.90637201,151.24104173,RANDWICK,39,no,4.5,3.7,UberEats,Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R003216,Local Spoon,Vegetarian,Bar,-33.88360506,151.24021601,WOOLLAHRA,9,yes,5.0,5.0,DoorDash,Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R003217,Lucky House,Fast Food,Street Food,-33.9436445,151.16967599,MASCOT,13,yes,3.3,3.9,DoorDash,Mon-Sun 07:00-21:00
R003218,Royal Bistro,Mexican,Family,-33.9282104,151.19221888,MASCOT,38,no,4.6,4.8,Menulog,Mon-Sun 07:00-21:00
R003219,Green Bar,Vegetarian,Bar,-33.92031017,151.18494124,MASCOT,54,yes,4.7,2.3,"DoorDash,Menulog",Mon-Sun 10:00-22:00
R003220,Urban Cafe,Mexican,Takeaway,-33.92991629,151.19874675,MASCOT,15,yes,4.5,5.0,Deliveroo,Mon-Sun 10:00-22:00
R003221,Spicy Grill,Chinese,Fine Dining,-33.90824936,151.15263304,MARRICKVILLE,9,no,3.6,4.0,Menulog,Mon-Sun 10:00-22:00
R003222,Hidden House,Indian,Fine Dining,-33.84985903,151.20330672,MCMAHONS POINT,45,yes,4.5,3.6,"DoorDash,Menulog,UberEats",Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R003223,Hidden Spoon,Bar,Family,-33.9338812,151.17920961,MASCOT,45,yes,4.3,4.0,"Menulog,Deliveroo",Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R003224,Salted Eatery,Bakery,Fine Dining,-33.89530103,151.22935967,CENTENNIAL PARK,29,yes,3.9,4.2,"InHouse,Deliveroo",Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R003225,Silver Kitchen,Thai,Cafe,-33.92020867,151.15479908,MARRICKVILLE,33,no,4.4,4.3,InHouse,Mon-Sun 10:00-22:00
R003226,Local Deli,Vegetarian,Fusion,-33.91906145,151.24741415,RANDWICK,49,yes,3.9,4.7,"Deliveroo,DoorDash",Mon-Sun 07:00-21:00
R003227,Green Bar,Chinese,Casual,-33.88828836,151.23221562,PADDINGTON,11,yes,4.8,3.5,InHouse,Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R003228,Cozy Kitchen,Vegetarian,Fusion,-33.89508283,151.24931207,BONDI JUNCTION,14,yes,4.5,3.9,"Deliveroo,InHouse",Mon-Sun 07:00-21:00
R003229,Local House,Japanese,Cafe,-33.92765491,151.16292053,TEMPE,15,no,3.6,4.1,Menulog,Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R003230,Blue Cafe,Mediterranean,Casual,-33.87628462,151.18076141,GLEBE,32,no,4.6,3.0,"DoorDash,InHouse,Menulog",Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R003231,Sweet Eatery,Chinese,Takeaway,-33.90380453,151.17303032,ENMORE,9,yes,3.6,3.5,UberEats,Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R003232,Spicy Deli,Mexican,Casual,-33.95456637,151.18092139,MASCOT,8,yes,3.7,3.9,UberEats,Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R003233,Lucky Grill,Bar,Fusion,-33.887531,151.15722284,LEICHHARDT,49,yes,3.5,2.5,Deliveroo,Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R003234,Spicy Kitchen,Bar,Bar,-33.91507471,151.2453048,RANDWICK,12,yes,3.8,3.9,Deliveroo,Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R003235,Blue Kitchen,Vietnamese,Fusion,-33.9161219,151.15134134,MARRICKVILLE,36,yes,3.9,4.5,"InHouse,DoorDash,UberEats",Mon-Sun 07:00-21:00
R003236,Sizzle Plate,Vegetarian,Cafe,-33.91988017,151.24591232,RANDWICK,38,no,3.8,4.0,"Deliveroo,InHouse,UberEats",Mon-Sun 07:00-21:00
R003237,Red Bar,Italian,Bar,-33.90946758,151.19397576,ALEXANDRIA,25,yes,3.7,4.7,"InHouse,DoorDash,Menulog",Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R003238,Salted Bistro,Vegetarian,Family,-33.8923256,151.16687312,STANMORE,14,yes,4.6,4.1,"Menulog,InHouse,DoorDash",Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R003239,Silver Kitchen,Korean,Street Food,-33.88149931,151.15513575,LEICHHARDT,30,yes,3.9,4.6,InHouse,Mon-Sun 10:00-22:00
R003240,Local Spoon,Italian,Casual,-33.91621831,151.22192911,KENSINGTON,58,no,3.5,4.2,"DoorDash,InHouse",Mon-Sun 07:00-21:00
R003241,Salted Plate,Chinese,Cafe,-33.87566135,151.16084976,LEICHHARDT,40,yes,4.2,3.4,Deliveroo,Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R003242,Local Room,Cafe,Fusion,-33.90883563,151.15689065,MARRICKVILLE,54,yes,4.3,4.1,"DoorDash,Deliveroo",Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R003243,Blue Deli,Modern Australian,Family,-33.88670171,151.22468337,PADDINGTON,28,no,3.4,3.1,"Deliveroo,Menulog",Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R003244,Sweet Garden,Italian,Family,-33.92434485,151.23433227,KINGSFORD,62,yes,5.0,3.3,"Menulog,Deliveroo,InHouse",Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R003245,Sizzle Bar,Vegetarian,Takeaway,-33.89513454,151.24664373,BONDI JUNCTION,31,yes,3.3,3.6,"InHouse,DoorDash,Menulog",Mon-Sun 07:00-21:00
R003246,Urban Deli,Italian,Bar,-33.87825478,151.24104389,DOUBLE BAY,50,yes,3.0,4.0,Menulog,Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R003247,Blue Kitchen,Thai,Cafe,-33.90356048,151.22971282,CENTENNIAL PARK,28,no,3.5,4.3,"Deliveroo,InHouse",Mon-Sun 07:00-21:00
R003248,Golden Nook,Indian,Family,-33.89624059,151.18579712,NEWTOWN,39,yes,4.6,3.1,"Menulog,InHouse",Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R003249,Salted Plate,Modern Australian,Family,-33.91836767,151.20771564,ROSEBERY,24,yes,5.0,3.9,"InHouse,Deliveroo",Mon-Sun 07:00-21:00
R003250,Sizzle Deli,Indian,Fine Dining,-33.96527462,151.18372881,MASCOT,22,yes,4.4,5.0,"UberEats,InHouse",Mon-Sun 07:00-21:00
R003251,Golden Spoon,Bar,Casual,-33.90164336,151.23623035,CENTENNIAL PARK,14,yes,4.7,4.4,"InHouse,Deliveroo",Mon-Sun 10:00-22:00
R003252,Local Grill,Bar,Cafe,-33.89394583,151.24353731,BONDI JUNCTION,42,yes,3.8,4.1,"UberEats,Deliveroo,DoorDash",Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R003253,Local Plate,Thai,Fusion,-33.87899321,151.15684783,LEICHHARDT,60,no,3.8,3.6,Deliveroo,Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R003254,Lucky Garden,Bakery,Cafe,-33.85645901,151.20372809,MILLERS POINT,18,yes,4.3,4.2,"UberEats,Menulog,Deliveroo",Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R003255,Blue Fork,Vietnamese,Takeaway,-33.92389382,151.18520705,MASCOT,36,yes,4.2,3.9,Menulog,Mon-Sun 10:00-22:00
R003256,Green Cafe,Japanese,Fusion,-33.93969716,151.17671671,MASCOT,79,yes,4.4,2.8,UberEats,Mon-Sun 10:00-22:00
R003257,Sizzle Plate,Seafood,Bar,-33.84627935,151.21174301,MILSONS POINT,18,yes,4.8,4.2,UberEats,Mon-Sun 07:00-21:00
