year,suburb,category,total_count,avg_rating,avg_price_AUD,share_within_suburb
2020,NEWTOWN,Indian,5,4.062,41.93,0.08928571428571429
2020,NEWTOWN,Italian,3,4.251,21.1,0.05357142857142857
2020,NEWTOWN,Japanese,2,3.719,35.6,0.03571428571428571
2020,NEWTOWN,Korean,7,3.936,45.45,0.125
2020,NEWTOWN,Mediterranean,5,4.059,33.4,0.08928571428571429
2020,NEWTOWN,Mexican,1,3.975,24.72,0.017857142857142856
2020,NEWTOWN,Modern Australian,4,3.879,22.11,0.07142857142857142
2020,NEWTOWN,Seafood,3,4.026,30.66,0.05357142857142857
2020,NEWTOWN,Thai,5,3.897,38.61,0.08928571428571429
2020,NEWTOWN,Vegetarian,4,3.975,30.84,0.07142857142857142
2020,NEWTOWN,Vietnamese,3,3.858,41.17,0.05357142857142857
2020,PADDINGTON,Bakery,14,4.144,30.56,0.1794871794871795
2020,PADDINGTON,Bar,2,3.883,30.2,0.02564102564102564
2020,PADDINGTON,Cafe,6,4.022,41.35,0.07692307692307693
2020,PADDINGTON,Chinese,4,4.432,35.31,0.05128205128205128
2020,PADDINGTON,Fast Food,5,3.833,31.47,0.0641025641025641
2020,PADDINGTON,Indian,4,4.21,35.49,0.05128205128205128
2020,PADDINGTON,Italian,6,4.134,41.95,0.07692307692307693
2020,PADDINGTON,Japanese,4,4.127,37.63,0.05128205128205128
2020,PADDINGTON,Korean,5,3.947,33.74,0.0641025641025641
2020,PADDINGTON,Mediterranean,5,4.134,32.87,0.0641025641025641
2020,PADDINGTON,Mexican,3,4.049,18.83,0.038461538461538464
2020,PADDINGTON,Modern Australian,9,3.809,28.84,0.11538461538461539
2020,PADDINGTON,Seafood,2,3.965,31.57,0.02564102564102564
2020,PADDINGTON,Thai,3,4.236,35.44,0.038461538461538464
2020,PADDINGTON,Vegetarian,3,3.781,25.09,0.038461538461538464
2020,PADDINGTON,Vietnamese,3,3.472,21.5,0.038461538461538464
2020,POTTS POINT,Bakery,5,3.73,22.06,0.1
2020,POTTS POINT,Bar,2,4.144,34.38,0.04
2020,POTTS POINT,Cafe,1,3.883,33.89,0.02
2020,POTTS POINT,Chinese,3,3.891,34.57,0.06
2020,POTTS POINT,Fast Food,1,4.009,22.66,0.02
2020,POTTS POINT,Indian,3,4.165,29.87,0.06
2020,POTTS POINT,Italian,9,3.9,45.11,0.18
2020,POTTS POINT,Japanese,3,3.983,25.24,0.06
2020,POTTS POINT,Korean,7,4.015,29.71,0.14
2020,POTTS POINT,Mexican,7,4.042,29.84,0.14
2020,POTTS POINT,Modern Australian,1,3.968,33.17,0.02
2020,POTTS POINT,Seafood,2,3.986,29.89,0.04
2020,POTTS POINT,Thai,4,3.889,38.19,0.08
2020,POTTS POINT,Vegetarian,1,3.654,11.87,0.02
2020,POTTS POINT,Vietnamese,1,3.868,50.36,0.02
2020,PYRMONT,Bakery,4,4.369,32.77,0.09302325581395349
2020,PYRMONT,Bar,1,3.589,39.67,0.023255813953488372
2020,PYRMONT,Cafe,3,3.926,26.28,0.06976744186046512
2020,PYRMONT,Chinese,5,3.695,33.18,0.11627906976744186
2020,PYRMONT,Fast Food,1,4.171,45.14,0.023255813953488372
2020,PYRMONT,Indian,3,3.964,40.44,0.06976744186046512
2020,PYRMONT,Italian,5,4.316,30.25,0.11627906976744186
2020,PYRMONT,Japanese,3,3.83,44.67,0.06976744186046512
2020,PYRMONT,Korean,1,3.828,26.52,0.023255813953488372
2020,PYRMONT,Mediterranean,4,3.755,41.4,0.09302325581395349
2020,PYRMONT,Mexican,3,4.582,19.42,0.06976744186046512
2020,PYRMONT,Modern Australian,1,4.39,22.67,0.023255813953488372
2020,PYRMONT,Seafood,1,4.169,33.62,0.023255813953488372
2020,PYRMONT,Thai,2,3.549,55.04,0.046511627906976744
2020,PYRMONT,Vegetarian,5,3.829,37.58,0.11627906976744186
2020,PYRMONT,Vietnamese,1,4.108,32.88,0.023255813953488372
2020,RANDWICK,Bakery,19,3.908,30.23,0.07480314960629922
2020,RANDWICK,Bar,14,4.075,31.78,0.05511811023622047
2020,RANDWICK,Cafe,13,3.882,31.6,0.051181102362204724
2020,RANDWICK,Chinese,29,3.967,34.4,0.1141732283464567
2020,RANDWICK,Fast Food,18,4.261,31.85,0.07086614173228346
2020,RANDWICK,Indian,8,4.102,27.21,0.031496062992125984
2020,RANDWICK,Italian,8,4.163,26.05,0.031496062992125984
2020,RANDWICK,Japanese,18,3.938,37.68,0.07086614173228346
2020,RANDWICK,Korean,18,3.686,34.86,0.07086614173228346
2020,RANDWICK,Mediterranean,15,4.197,28.15,0.05905511811023622
2020,RANDWICK,Mexican,10,4.147,28.47,0.03937007874015748
2020,RANDWICK,Modern Australian,20,4.171,28.9,0.07874015748031496
2020,RANDWICK,Seafood,13,3.944,26.92,0.051181102362204724
2020,RANDWICK,Thai,4,4.015,38.28,0.015748031496062992
2020,RANDWICK,Vegetarian,20,4.055,33.5,0.07874015748031496
2020,RANDWICK,Vietnamese,27,3.838,40.51,0.1062992125984252
2020,REDFERN,Bakery,4,4.062,20.65,0.07407407407407407
2020,REDFERN,Bar,3,4.057,22.91,0.05555555555555555
2020,REDFERN,Cafe,4,4.124,21.81,0.07407407407407407
2020,REDFERN,Chinese,5,3.889,21.74,0.09259259259259259
2020,REDFERN,Fast Food,4,4.2,25.96,0.07407407407407407
2020,REDFERN,Indian,1,3.985,35.13,0.018518518518518517
2020,REDFERN,Italian,1,3.923,41.08,0.018518518518518517
2020,REDFERN,Japanese,2,3.972,35.19,0.037037037037037035
2020,REDFERN,Korean,7,3.791,37.17,0.12962962962962962
2020,REDFERN,Mediterranean,4,3.919,28.32,0.07407407407407407
2020,REDFERN,Mexican,1,3.587,35.22,0.018518518518518517
2020,REDFERN,Modern Australian,2,4.083,42.47,0.037037037037037035
2020,REDFERN,Seafood,2,3.984,24.81,0.037037037037037035
2020,REDFERN,Thai,4,3.875,36.68,0.07407407407407407
2020,REDFERN,Vegetarian,4,4.095,22.31,0.07407407407407407
2020,REDFERN,Vietnamese,6,4.139,39.33,0.1111111111111111
2020,ROSEBERY,Bakery,3,3.985,27.96,0.03296703296703297
2020,ROSEBERY,Bar,7,4.594,31.41,0.07692307692307693
2020,ROSEBERY,Cafe,3,4.252,36.83,0.03296703296703297
2020,ROSEBERY,Chinese,3,3.649,25.98,0.03296703296703297
2020,ROSEBERY,Fast Food,7,3.589,31.61,0.07692307692307693
2020,ROSEBERY,Indian,4,4.128,28.92,0.04395604395604396
2020,ROSEBERY,Italian,6,4.19,27.99,0.06593406593406594
2020,ROSEBERY,Japanese,12,3.965,34.39,0.13186813186813187
2020,ROSEBERY,Korean,5,4.079,39.27,0.054945054945054944
2020,ROSEBERY,Mediterranean,13,3.868,31.97,0.14285714285714285
2020,ROSEBERY,Mexican,5,4.277,33.09,0.054945054945054944
2020,ROSEBERY,Modern Australian,1,4.036,35.73,0.01098901098901099
2020,ROSEBERY,Seafood,1,4.129,24.5,0.01098901098901099
2020,ROSEBERY,Thai,5,3.374,28.06,0.054945054945054944
2020,ROSEBERY,Vegetarian,2,4.317,38.25,0.02197802197802198
2020,ROSEBERY,Vietnamese,14,3.925,33.93,0.15384615384615385
2020,ROZELLE,Bakery,2,4.107,22.22,0.022222222222222223
2020,ROZELLE,Bar,2,4.19,33.69,0.022222222222222223
2020,ROZELLE,Cafe,10,3.823,37.63,0.1111111111111111
2020,ROZELLE,Chinese,3,4.099,29.96,0.03333333333333333
2020,ROZELLE,Fast Food,4,4.425,34.79,0.044444444444444446
2020,ROZELLE,Indian,6,3.863,38.98,0.06666666666666667
2020,ROZELLE,Italian,6,3.808,29.37,0.06666666666666667
2020,ROZELLE,Japanese,9,3.708,38.12,0.1
2020,ROZELLE,Korean,5,3.8,30.77,0.05555555555555555
2020,ROZELLE,Mediterranean,1,3.572,29.13,0.011111111111111112
2020,ROZELLE,Mexican,6,3.936,19.57,0.06666666666666667
2020,ROZELLE,Modern Australian,7,3.726,23.12,0.07777777777777778
2020,ROZELLE,Seafood,7,3.848,26.27,0.07777777777777778
2020,ROZELLE,Thai,3,4.143,38.98,0.03333333333333333
2020,ROZELLE,Vegetarian,8,4.054,35.85,0.08888888888888889
2020,ROZELLE,Vietnamese,11,3.831,37.73,0.12222222222222222
2020,RUSHCUTTERS BAY,Bakery,2,4.326,32.95,0.2857142857142857
2020,RUSHCUTTERS BAY,Fast Food,1,4.213,83.6,0.14285714285714285
2020,RUSHCUTTERS BAY,Korean,1,3.936,12.93,0.14285714285714285
2020,RUSHCUTTERS BAY,Mexican,2,4.222,29.98,0.2857142857142857
2020,RUSHCUTTERS BAY,Vegetarian,1,3.758,46.85,0.14285714285714285
2020,ST PETERS,Bakery,7,3.915,32.53,0.0707070707070707
2020,ST PETERS,Bar,5,3.963,35.23,0.050505050505050504
2020,ST PETERS,Cafe,5,3.739,39.95,0.050505050505050504
2020,ST PETERS,Chinese,8,3.838,37.85,0.08080808080808081
2020,ST PETERS,Fast Food,3,3.858,47.06,0.030303030303030304
2020,ST PETERS,Indian,2,4.144,52.0,0.020202020202020204
2020,ST PETERS,Italian,8,3.74,28.86,0.08080808080808081
2020,ST PETERS,Japanese,3,4.094,29.78,0.030303030303030304
2020,ST PETERS,Korean,12,3.813,41.85,0.12121212121212122
2020,ST PETERS,Mediterranean,4,4.061,29.73,0.04040404040404041
2020,ST PETERS,Mexican,6,3.969,23.55,0.06060606060606061
2020,ST PETERS,Modern Australian,15,3.99,40.3,0.15151515151515152
2020,ST PETERS,Seafood,7,3.728,44.93,0.0707070707070707
2020,ST PETERS,Thai,6,4.208,30.18,0.06060606060606061
2020,ST PETERS,Vegetarian,1,4.197,24.79,0.010101010101010102
2020,ST PETERS,Vietnamese,7,4.078,24.67,0.0707070707070707
2020,STANMORE,Bakery,2,3.928,22.72,0.03773584905660377
2020,STANMORE,Bar,1,4.095,33.45,0.018867924528301886
2020,STANMORE,Cafe,1,3.701,23.61,0.018867924528301886
2020,STANMORE,Chinese,2,4.214,37.62,0.03773584905660377
2020,STANMORE,Fast Food,3,4.074,25.64,0.05660377358490566
2020,STANMORE,Indian,3,3.876,22.17,0.05660377358490566
2020,STANMORE,Italian,1,4.1,24.54,0.018867924528301886
2020,STANMORE,Japanese,1,4.059,32.93,0.018867924528301886
2020,STANMORE,Korean,4,4.274,37.89,0.07547169811320754
2020,STANMORE,Mediterranean,2,4.303,42.14,0.03773584905660377
2020,STANMORE,Mexican,6,4.083,28.79,0.11320754716981132
2020,STANMORE,Modern Australian,4,3.996,34.51,0.07547169811320754
2020,STANMORE,Seafood,10,3.935,34.74,0.18867924528301888
2020,STANMORE,Thai,1,3.827,27.01,0.018867924528301886
2020,STANMORE,Vegetarian,8,3.808,27.53,0.1509433962264151
2020,STANMORE,Vietnamese,4,3.878,39.19,0.07547169811320754
2020,SURRY HILLS,Bakery,1,3.854,37.05,0.015873015873015872
2020,SURRY HILLS,Bar,13,4.063,28.47,0.20634920634920634
2020,SURRY HILLS,Cafe,5,3.937,22.68,0.07936507936507936
2020,SURRY HILLS,Chinese,3,4.255,38.69,0.047619047619047616
2020,SURRY HILLS,Fast Food,1,3.907,29.33,0.015873015873015872
2020,SURRY HILLS,Indian,5,4.406,33.88,0.07936507936507936
2020,SURRY HILLS,Italian,1,4.095,27.89,0.015873015873015872
2020,SURRY HILLS,Japanese,5,3.99,22.11,0.07936507936507936
2020,SURRY HILLS,Korean,4,3.722,28.65,0.06349206349206349
2020,SURRY HILLS,Mediterranean,6,4.179,40.72,0.09523809523809523
2020,SURRY HILLS,Mexican,3,3.647,50.33,0.047619047619047616
2020,SURRY HILLS,Modern Australian,4,3.901,32.52,0.06349206349206349
2020,SURRY HILLS,Seafood,4,3.595,29.5,0.06349206349206349
2020,SURRY HILLS,Thai,5,3.72,22.74,0.07936507936507936
2020,SURRY HILLS,Vegetarian,1,4.303,35.7,0.015873015873015872
2020,SURRY HILLS,Vietnamese,2,4.08,22.97,0.031746031746031744
2020,SYDENHAM,Cafe,4,4.402,18.05,0.17391304347826086
2020,SYDENHAM,Chinese,2,4.155,38.07,0.08695652173913043
2020,SYDENHAM,Indian,2,4.51,53.96,0.08695652173913043
2020,SYDENHAM,Italian,1,4.256,11.77,0.043478260869565216
2020,SYDENHAM,Japanese,1,4.0,9.77,0.043478260869565216
2020,SYDENHAM,Korean,2,4.302,26.92,0.08695652173913043
2020,SYDENHAM,Mexican,1,4.112,40.55,0.043478260869565216
2020,SYDENHAM,Modern Australian,1,3.942,26.65,0.043478260869565216
2020,SYDENHAM,Seafood,1,3.412,16.61,0.043478260869565216
2020,SYDENHAM,Thai,5,4.036,35.19,0.21739130434782608
2020,SYDENHAM,Vegetarian,2,3.594,44.51,0.08695652173913043
2020,SYDENHAM,Vietnamese,1,3.507,37.86,0.043478260869565216
2020,SYDNEY,Bakery,12,4.079,33.03,0.0736196319018405
2020,SYDNEY,Bar,2,4.321,35.71,0.012269938650306749
2020,SYDNEY,Cafe,14,3.854,38.05,0.08588957055214724
2020,SYDNEY,Chinese,10,3.917,27.08,0.06134969325153374
2020,SYDNEY,Fast Food,13,3.873,38.79,0.07975460122699386
2020,SYDNEY,Indian,7,3.935,31.87,0.04294478527607362
2020,SYDNEY,Italian,14,3.788,22.39,0.08588957055214724
2020,SYDNEY,Japanese,10,3.911,31.35,0.06134969325153374
2020,SYDNEY,Korean,4,3.913,35.5,0.024539877300613498
2020,SYDNEY,Mediterranean,3,4.074,32.43,0.018404907975460124
2020,SYDNEY,Mexican,7,4.218,34.84,0.04294478527607362
2020,SYDNEY,Modern Australian,18,4.024,29.83,0.11042944785276074
2020,SYDNEY,Seafood,19,3.876,34.17,0.1165644171779141
2020,SYDNEY,Thai,7,4.107,31.48,0.04294478527607362
2020,SYDNEY,Vegetarian,9,3.678,30.29,0.05521472392638037
2020,SYDNEY,Vietnamese,14,3.998,28.37,0.08588957055214724
2020,TEMPE,Bakery,3,3.908,41.08,0.03125
2020,TEMPE,Bar,7,3.82,39.83,0.07291666666666667
2020,TEMPE,Cafe,16,3.97,29.1,0.16666666666666666
2020,TEMPE,Chinese,6,3.95,34.48,0.0625
2020,TEMPE,Fast Food,6,4.032,30.59,0.0625
2020,TEMPE,Indian,6,3.661,26.45,0.0625
2020,TEMPE,Italian,8,3.826,30.11,0.08333333333333333
2020,TEMPE,Japanese,4,4.209,29.01,0.041666666666666664
2020,TEMPE,Korean,1,3.817,57.79,0.010416666666666666
2020,TEMPE,Mediterranean,7,3.952,39.63,0.07291666666666667
2020,TEMPE,Mexican,5,3.953,17.01,0.052083333333333336
2020,TEMPE,Modern Australian,7,4.026,28.63,0.07291666666666667
2020,TEMPE,Seafood,3,4.025,26.56,0.03125
2020,TEMPE,Thai,6,4.033,30.64,0.0625
2020,TEMPE,Vegetarian,9,3.997,32.99,0.09375
2020,TEMPE,Vietnamese,2,4.003,20.04,0.020833333333333332
2020,THE ROCKS,Bakery,1,3.719,24.09,0.06666666666666667
2020,THE ROCKS,Bar,2,3.96,19.31,0.13333333333333333
2020,THE ROCKS,Cafe,1,3.885,35.74,0.06666666666666667
2020,THE ROCKS,Fast Food,1,3.824,57.72,0.06666666666666667
2020,THE ROCKS,Korean,1,2.985,34.27,0.06666666666666667
2020,THE ROCKS,Mediterranean,4,4.085,25.83,0.26666666666666666
2020,THE ROCKS,Mexican,1,3.829,42.8,0.06666666666666667
2020,THE ROCKS,Modern Australian,1,4.333,25.46,0.06666666666666667
2020,THE ROCKS,Seafood,3,4.396,18.01,0.2
2020,ULTIMO,Bakery,3,3.839,54.19,0.1111111111111111
2020,ULTIMO,Bar,1,3.784,16.26,0.037037037037037035
2020,ULTIMO,Cafe,5,4.235,41.85,0.18518518518518517
2020,ULTIMO,Chinese,1,3.788,37.32,0.037037037037037035
2020,ULTIMO,Fast Food,2,3.664,29.11,0.07407407407407407
2020,ULTIMO,Italian,1,4.162,37.9,0.037037037037037035
2020,ULTIMO,Japanese,3,4.035,26.07,0.1111111111111111
2020,ULTIMO,Korean,1,3.836,32.38,0.037037037037037035
2020,ULTIMO,Mediterranean,1,4.151,36.08,0.037037037037037035
2020,ULTIMO,Mexican,3,3.825,31.77,0.1111111111111111
2020,ULTIMO,Modern Australian,3,3.864,40.86,0.1111111111111111
2020,ULTIMO,Seafood,1,4.068,31.56,0.037037037037037035
2020,ULTIMO,Thai,1,3.832,40.29,0.037037037037037035
2020,ULTIMO,Vegetarian,1,3.552,19.52,0.037037037037037035
2020,WATERLOO,Bakery,7,4.254,31.38,0.10294117647058823
2020,WATERLOO,Bar,3,3.499,33.18,0.04411764705882353
2020,WATERLOO,Cafe,8,4.108,27.28,0.11764705882352941
2020,WATERLOO,Chinese,3,3.878,34.35,0.04411764705882353
2020,WATERLOO,Fast Food,3,4.133,45.07,0.04411764705882353
2020,WATERLOO,Indian,4,3.94,26.58,0.058823529411764705
2020,WATERLOO,Italian,5,4.167,26.62,0.07352941176470588
2020,WATERLOO,Korean,6,3.992,34.7,0.08823529411764706
2020,WATERLOO,Mediterranean,9,3.874,34.89,0.1323529411764706
2020,WATERLOO,Mexican,3,4.28,38.96,0.04411764705882353
2020,WATERLOO,Modern Australian,7,4.075,29.42,0.10294117647058823
2020,WATERLOO,Seafood,1,3.043,50.98,0.014705882352941176
2020,WATERLOO,Thai,1,4.791,32.34,0.014705882352941176
2020,WATERLOO,Vegetarian,7,3.859,43.69,0.10294117647058823
2020,WATERLOO,Vietnamese,1,3.723,36.42,0.014705882352941176
2020,WOOLLAHRA,Bakery,3,4.384,49.19,0.05263157894736842
2020,WOOLLAHRA,Bar,2,3.75,24.96,0.03508771929824561
2020,WOOLLAHRA,Cafe,2,3.821,27.6,0.03508771929824561
2020,WOOLLAHRA,Chinese,3,4.09,31.46,0.05263157894736842
2020,WOOLLAHRA,Indian,1,3.925,32.82,0.017543859649122806
2020,WOOLLAHRA,Italian,8,3.941,48.72,0.14035087719298245
2020,WOOLLAHRA,Japanese,2,3.657,36.33,0.03508771929824561
2020,WOOLLAHRA,Korean,1,4.06,45.26,0.017543859649122806
2020,WOOLLAHRA,Mediterranean,7,4.161,38.1,0.12280701754385964
2020,WOOLLAHRA,Modern Australian,6,4.199,66.67,0.10526315789473684
2020,WOOLLAHRA,Seafood,8,3.901,34.93,0.14035087719298245
2020,WOOLLAHRA,Thai,6,3.945,37.12,0.10526315789473684
2020,WOOLLAHRA,Vegetarian,5,4.12,30.45,0.08771929824561403
2020,WOOLLAHRA,Vietnamese,3,4.374,28.48,0.05263157894736842
2020,WOOLLOOMOOLOO,Bar,3,4.4,36.67,0.13043478260869565
2020,WOOLLOOMOOLOO,Chinese,1,4.574,42.18,0.043478260869565216
2020,WOOLLOOMOOLOO,Fast Food,1,4.17,12.8,0.043478260869565216
2020,WOOLLOOMOOLOO,Japanese,2,3.639,52.43,0.08695652173913043
2020,WOOLLOOMOOLOO,Korean,2,3.552,61.82,0.08695652173913043
2020,WOOLLOOMOOLOO,Mediterranean,2,3.757,36.47,0.08695652173913043
2020,WOOLLOOMOOLOO,Mexican,1,3.281,40.13,0.043478260869565216
2020,WOOLLOOMOOLOO,Seafood,5,4.078,32.08,0.21739130434782608
2020,WOOLLOOMOOLOO,Thai,1,4.067,15.63,0.043478260869565216
2020,WOOLLOOMOOLOO,Vegetarian,5,4.089,15.32,0.21739130434782608
2020,ZETLAND,Bakery,1,3.726,29.29,0.02564102564102564
2020,ZETLAND,Bar,1,4.079,33.84,0.02564102564102564
2020,ZETLAND,Cafe,2,4.164,38.29,0.05128205128205128
2020,ZETLAND,Chinese,4,3.969,50.3,0.10256410256410256
2020,ZETLAND,Fast Food,3,4.227,25.75,0.07692307692307693
2020,ZETLAND,Indian,2,4.104,28.39,0.05128205128205128
2020,ZETLAND,Italian,1,3.957,33.54,0.02564102564102564
2020,ZETLAND,Japanese,1,4.156,26.91,0.02564102564102564
2020,ZETLAND,Korean,2,4.846,10.28,0.05128205128205128
2020,ZETLAND,Mediterranean,1,4.29,51.39,0.02564102564102564
2020,ZETLAND,Mexican,4,3.571,41.27,0.10256410256410256
2020,ZETLAND,Modern Australian,5,4.096,37.0,0.1282051282051282
2020,ZETLAND,Seafood,6,4.289,28.36,0.15384615384615385
2020,ZETLAND,Thai,2,4.056,28.83,0.05128205128205128
2020,ZETLAND,Vegetarian,2,4.153,19.0,0.05128205128205128
2020,ZETLAND,Vietnamese,2,4.079,28.79,0.05128205128205128
2021,ALEXANDRIA,Bakery,11,3.993,35.19,0.07096774193548387
2021,ALEXANDRIA,Bar,2,3.887,35.24,0.012903225806451613
2021,ALEXANDRIA,Cafe,4,3.725,30.6,0.025806451612903226
2021,ALEXANDRIA,Chinese,7,3.965,35.18,0.04516129032258064
2021,ALEXANDRIA,Fast Food,12,3.901,31.45,0.07741935483870968
2021,ALEXANDRIA,Indian,11,4.2,36.34,0.07096774193548387
2021,ALEXANDRIA,Italian,6,3.833,29.27,0.03870967741935484
2021,ALEXANDRIA,Japanese,10,4.149,37.44,0.06451612903225806
2021,ALEXANDRIA,Korean,12,4.249,32.92,0.07741935483870968
2021,ALEXANDRIA,Mediterranean,14,4.003,37.85,0.09032258064516129
2021,ALEXANDRIA,Mexican,10,4.151,37.99,0.06451612903225806
2021,ALEXANDRIA,Modern Australian,12,3.733,30.4,0.07741935483870968
2021,ALEXANDRIA,Seafood,11,4.249,28.9,0.07096774193548387
2021,ALEXANDRIA,Thai,9,3.983,30.0,0.05806451612903226
2021,ALEXANDRIA,Vegetarian,9,3.797,41.46,0.05806451612903226
2021,ALEXANDRIA,Vietnamese,15,3.852,34.69,0.0967741935483871
2021,ANNANDALE,Bakery,1,4.336,35.38,0.013157894736842105
2021,ANNANDALE,Bar,13,4.131,37.26,0.17105263157894737
2021,ANNANDALE,Cafe,2,3.875,31.83,0.02631578947368421
2021,ANNANDALE,Chinese,1,4.253,59.82,0.013157894736842105
2021,ANNANDALE,Fast Food,4,3.718,26.23,0.05263157894736842
2021,ANNANDALE,Indian,6,4.396,25.94,0.07894736842105263
2021,ANNANDALE,Italian,4,4.197,35.04,0.05263157894736842
2021,ANNANDALE,Japanese,6,4.08,47.69,0.07894736842105263
2021,ANNANDALE,Korean,4,3.943,21.25,0.05263157894736842
2021,ANNANDALE,Mediterranean,1,3.87,33.99,0.013157894736842105
2021,ANNANDALE,Mexican,7,4.236,39.62,0.09210526315789473
2021,ANNANDALE,Modern Australian,6,3.863,34.02,0.07894736842105263
2021,ANNANDALE,Seafood,3,4.192,32.68,0.039473684210526314
2021,ANNANDALE,Thai,4,4.007,31.04,0.05263157894736842
2021,ANNANDALE,Vegetarian,10,3.928,37.21,0.13157894736842105
2021,ANNANDALE,Vietnamese,4,4.104,24.1,0.05263157894736842
2021,BALMAIN,Bakery,6,3.888,32.43,0.07692307692307693
2021,BALMAIN,Bar,4,4.156,26.98,0.05128205128205128
2021,BALMAIN,Cafe,2,3.996,20.99,0.02564102564102564
2021,BALMAIN,Chinese,6,4.123,37.44,0.07692307692307693
2021,BALMAIN,Fast Food,5,3.789,46.97,0.0641025641025641
2021,BALMAIN,Indian,3,4.041,25.59,0.038461538461538464
2021,BALMAIN,Italian,4,4.017,47.54,0.05128205128205128
2021,BALMAIN,Japanese,4,4.315,23.04,0.05128205128205128
2021,BALMAIN,Korean,11,4.17,29.04,0.14102564102564102
2021,BALMAIN,Mediterranean,4,4.795,22.08,0.05128205128205128
2021,BALMAIN,Mexican,4,4.116,24.86,0.05128205128205128
2021,BALMAIN,Modern Australian,4,3.956,30.27,0.05128205128205128
2021,BALMAIN,Seafood,1,4.093,51.41,0.01282051282051282
2021,BALMAIN,Thai,6,3.972,43.19,0.07692307692307693
2021,BALMAIN,Vegetarian,9,4.113,29.9,0.11538461538461539
2021,BALMAIN,Vietnamese,5,3.962,30.4,0.0641025641025641
2021,BALMAIN EAST,Bakery,1,4.176,48.11,0.058823529411764705
2021,BALMAIN EAST,Bar,2,4.143,36.78,0.11764705882352941
2021,BALMAIN EAST,Cafe,2,3.212,21.8,0.11764705882352941
2021,BALMAIN EAST,Italian,1,4.229,9.6,0.058823529411764705
2021,BALMAIN EAST,Korean,2,3.581,28.69,0.11764705882352941
2021,BALMAIN EAST,Mediterranean,1,4.833,22.47,0.058823529411764705
2021,BALMAIN EAST,Modern Australian,2,3.492,48.1,0.11764705882352941
2021,BALMAIN EAST,Seafood,3,3.779,64.64,0.17647058823529413
2021,BALMAIN EAST,Thai,2,4.127,36.3,0.11764705882352941
2021,BALMAIN EAST,Vietnamese,1,3.7,31.62,0.058823529411764705
2021,BARANGAROO,Chinese,1,3.652,29.17,0.09090909090909091
2021,BARANGAROO,Fast Food,3,3.989,37.19,0.2727272727272727
2021,BARANGAROO,Indian,2,4.036,31.03,0.18181818181818182
2021,BARANGAROO,Italian,1,4.455,38.2,0.09090909090909091
2021,BARANGAROO,Mediterranean,2,3.749,12.16,0.18181818181818182
2021,BARANGAROO,Mexican,1,3.779,55.99,0.09090909090909091
2021,BARANGAROO,Thai,1,4.01,42.63,0.09090909090909091
2021,BEACONSFIELD,Fast Food,1,4.341,28.6,0.3333333333333333
2021,BEACONSFIELD,Thai,1,4.385,46.1,0.3333333333333333
2021,BEACONSFIELD,Vietnamese,1,3.648,43.62,0.3333333333333333
2021,BONDI JUNCTION,Bakery,5,4.191,27.08,0.10638297872340426
2021,BONDI JUNCTION,Bar,2,3.925,29.55,0.0425531914893617
2021,BONDI JUNCTION,Cafe,7,3.498,31.77,0.14893617021276595
2021,BONDI JUNCTION,Chinese,1,4.118,37.4,0.02127659574468085
2021,BONDI JUNCTION,Fast Food,5,4.139,35.62,0.10638297872340426
2021,BONDI JUNCTION,Indian,1,3.979,38.73,0.02127659574468085
2021,BONDI JUNCTION,Italian,2,4.322,40.01,0.0425531914893617
2021,BONDI JUNCTION,Japanese,1,4.147,35.31,0.02127659574468085
2021,BONDI JUNCTION,Korean,2,3.752,43.23,0.0425531914893617
2021,BONDI JUNCTION,Mediterranean,6,4.223,36.21,0.1276595744680851
2021,BONDI JUNCTION,Mexican,7,3.795,24.26,0.14893617021276595
2021,BONDI JUNCTION,Modern Australian,2,3.637,26.09,0.0425531914893617
2021,BONDI JUNCTION,Seafood,1,4.536,53.01,0.02127659574468085
2021,BONDI JUNCTION,Thai,1,4.069,19.91,0.02127659574468085
2021,BONDI JUNCTION,Vegetarian,3,3.901,25.04,0.06382978723404255
2021,BONDI JUNCTION,Vietnamese,1,4.063,42.83,0.02127659574468085
2021,CAMPERDOWN,Bar,2,4.17,23.0,0.03389830508474576
2021,CAMPERDOWN,Cafe,6,4.05,32.53,0.1016949152542373
2021,CAMPERDOWN,Chinese,2,3.632,35.92,0.03389830508474576
2021,CAMPERDOWN,Fast Food,3,4.039,29.32,0.05084745762711865
2021,CAMPERDOWN,Indian,6,3.921,22.94,0.1016949152542373
2021,CAMPERDOWN,Italian,4,3.934,30.56,0.06779661016949153
2021,CAMPERDOWN,Japanese,5,4.035,22.3,0.0847457627118644
2021,CAMPERDOWN,Korean,6,3.878,25.38,0.1016949152542373
2021,CAMPERDOWN,Mediterranean,2,3.619,29.66,0.03389830508474576
2021,CAMPERDOWN,Mexican,6,4.109,31.43,0.1016949152542373
2021,CAMPERDOWN,Modern Australian,1,3.81,21.54,0.01694915254237288
2021,CAMPERDOWN,Seafood,3,4.01,28.24,0.05084745762711865
2021,CAMPERDOWN,Thai,8,3.984,35.73,0.13559322033898305
